rho,eta,c,mu,loss
0.52,0.01,0.48,0.56,0.048174113
0.52,0.01,0.48,0.57,0.042195465
0.52,0.01,0.48,0.58,0.03440686
0.52,0.01,0.48,0.59,0.030827926
0.52,0.01,0.48,0.6,0.031616013
0.52,0.01,0.48,0.61,0.029280387
0.52,0.01,0.48,0.62,0.02904438
0.52,0.01,0.48,0.63,0.028384613
0.52,0.01,0.48,0.64,0.029725023
0.52,0.01,0.48,0.65,0.037658177
0.52,0.01,0.48,0.66,0.029103404
0.52,0.01,0.48,0.67,0.040101703
0.52,0.01,0.48,0.69,0.033455428
0.52,0.01,0.49,0.48,0.044291884
0.52,0.01,0.49,0.5,0.040575717
0.52,0.01,0.49,0.51,0.029600348
0.52,0.01,0.49,0.52,0.024533546
0.52,0.01,0.49,0.53,0.025106423
0.52,0.01,0.49,0.54,0.02030529
0.52,0.01,0.49,0.55,0.040101256
0.52,0.01,0.49,0.56,0.026456943
0.52,0.01,0.49,0.57,0.021440968
0.52,0.01,0.49,0.58,0.024237253
0.52,0.01,0.49,0.59,0.02929014
0.52,0.01,0.49,0.6,0.022664944
0.52,0.01,0.49,0.61,0.02610418
0.52,0.01,0.49,0.62,0.026076326
0.52,0.01,0.49,0.63,0.026213996
0.52,0.01,0.49,0.64,0.021048773
0.52,0.01,0.49,0.65,0.026065022
0.52,0.01,0.49,0.66,0.023885958
0.52,0.01,0.49,0.67,0.029418476
0.52,0.01,0.49,0.69,0.0442636
0.52,0.01,0.5,0.47,0.035094365
0.52,0.01,0.5,0.48,0.03156977
0.52,0.01,0.5,0.49,0.019980744
0.52,0.01,0.5,0.5,0.013890721
0.52,0.01,0.5,0.51,0.015392082
0.52,0.01,0.5,0.52,0.013336076
0.52,0.01,0.5,0.53,0.025093712
0.52,0.01,0.5,0.54,0.0224329
0.52,0.01,0.5,0.55,0.02478756
0.52,0.01,0.5,0.56,0.013878677
0.52,0.01,0.5,0.57,0.019279025
0.52,0.01,0.5,0.58,0.015201846
0.52,0.01,0.5,0.59,0.014613013
0.52,0.01,0.5,0.6,0.01427216
0.52,0.01,0.5,0.61,0.0125196455
0.52,0.01,0.5,0.62,0.016638095
0.52,0.01,0.5,0.63,0.015091333
0.52,0.01,0.5,0.64,0.017208384
0.52,0.01,0.5,0.65,0.020590259
0.52,0.01,0.5,0.66,0.015269495
0.52,0.01,0.5,0.67,0.037088234
0.52,0.01,0.5,0.7,0.028253065
0.52,0.01,0.5,0.71,0.03905521
0.52,0.01,0.51,0.46,0.03833885
0.52,0.01,0.51,0.47,0.033741865
0.52,0.01,0.51,0.48,0.022739137
0.52,0.01,0.51,0.49,0.01775816
0.52,0.01,0.51,0.5,0.015251811
0.52,0.01,0.51,0.51,0.010036331
0.52,0.01,0.51,0.52,0.0085519655
0.52,0.01,0.51,0.53,0.014313829
0.52,0.01,0.51,0.54,0.008076707
0.52,0.01,0.51,0.55,0.0059783086
0.52,0.01,0.51,0.56,0.018217605
0.52,0.01,0.51,0.57,0.016772754
0.52,0.01,0.51,0.58,0.016075961
0.52,0.01,0.51,0.59,0.007585075
0.52,0.01,0.51,0.6,0.017940346
0.52,0.01,0.51,0.61,0.005557488
0.52,0.01,0.51,0.62,0.010919294
0.52,0.01,0.51,0.63,0.009120596
0.52,0.01,0.51,0.64,0.021021575
0.52,0.01,0.51,0.65,0.032838058
0.52,0.01,0.51,0.66,0.011298356
0.52,0.01,0.51,0.67,0.03592426
0.52,0.01,0.51,0.68,0.03949474
0.52,0.01,0.51,0.69,0.04112673
0.52,0.01,0.51,0.7,0.04192764
0.52,0.01,0.51,0.74,0.049975034
0.52,0.01,0.52,0.46,0.041231968
0.52,0.01,0.52,0.47,0.04996614
0.52,0.01,0.52,0.48,0.03453493
0.52,0.01,0.52,0.49,0.0189393
0.52,0.01,0.52,0.5,0.009860736
0.52,0.01,0.52,0.51,0.0016543467
0.52,0.01,0.52,0.52,0.012011913
0.52,0.01,0.52,0.53,0.0036679707
0.52,0.01,0.52,0.54,0.014919311
0.52,0.01,0.52,0.55,0.014539768
0.52,0.01,0.52,0.56,0.015287239
0.52,0.01,0.52,0.57,0.0064159003
0.52,0.01,0.52,0.58,0.024374368
0.52,0.01,0.52,0.59,0.0020115469
0.52,0.01,0.52,0.6,0.004189333
0.52,0.01,0.52,0.61,0.00062433415
0.52,0.01,0.52,0.62,0.013885743
0.52,0.01,0.52,0.63,0.010804283
0.52,0.01,0.52,0.64,0.0042381976
0.52,0.01,0.52,0.65,0.006757799
0.52,0.01,0.52,0.67,0.01328573
0.52,0.01,0.53,0.46,0.03330255
0.52,0.01,0.53,0.47,0.02960208
0.52,0.01,0.53,0.48,0.03230215
0.52,0.01,0.53,0.49,0.006661708
0.52,0.01,0.53,0.5,0.008094427
0.52,0.01,0.53,0.51,0.014951316
0.52,0.01,0.53,0.52,0.009570496
0.52,0.01,0.53,0.53,0.006761079
0.52,0.01,0.53,0.54,0.021925036
0.52,0.01,0.53,0.55,0.013261158
0.52,0.01,0.53,0.56,0.0068446854
0.52,0.01,0.53,0.57,0.011667161
0.52,0.01,0.53,0.58,0.0070642876
0.52,0.01,0.53,0.59,0.028415747
0.52,0.01,0.53,0.6,0.014186174
0.52,0.01,0.53,0.61,0.015733095
0.52,0.01,0.53,0.62,0.012710411
0.52,0.01,0.53,0.63,0.023441486
0.52,0.01,0.53,0.64,0.010431573
0.52,0.01,0.53,0.65,0.015358328
0.52,0.01,0.53,0.66,0.018060025
0.52,0.01,0.53,0.67,0.02150208
0.52,0.01,0.53,0.68,0.021341646
0.52,0.01,0.54,0.46,0.048338547
0.52,0.01,0.54,0.47,0.022786353
0.52,0.01,0.54,0.48,0.029206932
0.52,0.01,0.54,0.49,0.020506995
0.52,0.01,0.54,0.5,0.0373154
0.52,0.01,0.54,0.51,0.015285644
0.52,0.01,0.54,0.52,0.02386371
0.52,0.01,0.54,0.53,0.023440715
0.52,0.01,0.54,0.54,0.016288234
0.52,0.01,0.54,0.55,0.01651292
0.52,0.01,0.54,0.56,0.019862782
0.52,0.01,0.54,0.57,0.021274991
0.52,0.01,0.54,0.58,0.036502916
0.52,0.01,0.54,0.59,0.021975381
0.52,0.01,0.54,0.6,0.014889275
0.52,0.01,0.54,0.61,0.02396719
0.52,0.01,0.54,0.62,0.03216516
0.52,0.01,0.54,0.63,0.026889348
0.52,0.01,0.54,0.64,0.032174304
0.52,0.01,0.54,0.65,0.025934817
0.52,0.01,0.54,0.66,0.03648484
0.52,0.01,0.54,0.67,0.038297016
0.52,0.01,0.54,0.68,0.03794105
0.52,0.01,0.54,0.69,0.044059638
0.52,0.01,0.54,0.7,0.03829455
0.52,0.01,0.54,0.71,0.029507356
0.52,0.01,0.55,0.47,0.04949611
0.52,0.01,0.55,0.48,0.043433055
0.52,0.01,0.55,0.49,0.04701107
0.52,0.01,0.55,0.5,0.03735871
0.52,0.01,0.55,0.51,0.026905188
0.52,0.01,0.55,0.52,0.039862916
0.52,0.01,0.55,0.53,0.03372424
0.52,0.01,0.55,0.54,0.045210674
0.52,0.01,0.55,0.55,0.024022806
0.52,0.01,0.55,0.56,0.030087324
0.52,0.01,0.55,0.57,0.02140726
0.52,0.01,0.55,0.58,0.033515014
0.52,0.01,0.55,0.59,0.025028339
0.52,0.01,0.55,0.6,0.047349114
0.52,0.01,0.55,0.61,0.026491096
0.52,0.01,0.55,0.62,0.039772905
0.52,0.01,0.55,0.63,0.041641653
0.52,0.01,0.55,0.64,0.039888434
0.52,0.01,0.55,0.65,0.040913567
0.52,0.01,0.55,0.66,0.037645306
0.52,0.01,0.55,0.67,0.046184946
0.52,0.01,0.56,0.48,0.042169124
0.52,0.01,0.56,0.49,0.0478026
0.52,0.01,0.56,0.5,0.038797144
0.52,0.01,0.56,0.51,0.042441655
0.52,0.01,0.56,0.53,0.034716938
0.52,0.01,0.56,0.54,0.03891232
0.52,0.01,0.56,0.55,0.043954376
0.52,0.01,0.56,0.56,0.03896359
0.52,0.01,0.56,0.57,0.03662876
0.52,0.01,0.56,0.58,0.03788467
0.52,0.01,0.56,0.59,0.03968543
0.52,0.01,0.56,0.6,0.04307354
0.52,0.01,0.56,0.61,0.049330432
0.52,0.01,0.56,0.63,0.048168063
0.52,0.01,0.57,0.5,0.042556092
0.52,0.01,0.57,0.61,0.047343127
0.52,0.02,0.46,0.55,0.048809662
0.52,0.02,0.46,0.6,0.048866145
0.52,0.02,0.46,0.61,0.04552064
0.52,0.02,0.46,0.64,0.046425164
0.52,0.02,0.47,0.48,0.047162328
0.52,0.02,0.47,0.51,0.044551432
0.52,0.02,0.47,0.53,0.04358029
0.52,0.02,0.47,0.54,0.045492373
0.52,0.02,0.47,0.55,0.047017727
0.52,0.02,0.47,0.57,0.03863711
0.52,0.02,0.47,0.6,0.035960477
0.52,0.02,0.47,0.61,0.044134036
0.52,0.02,0.47,0.62,0.037722852
0.52,0.02,0.47,0.63,0.047491543
0.52,0.02,0.47,0.64,0.04588999
0.52,0.02,0.47,0.65,0.0452883
0.52,0.02,0.47,0.66,0.041560356
0.52,0.02,0.47,0.68,0.043829106
0.52,0.02,0.48,0.48,0.044082243
0.52,0.02,0.48,0.49,0.04597026
0.52,0.02,0.48,0.5,0.040122237
0.52,0.02,0.48,0.51,0.03687398
0.52,0.02,0.48,0.52,0.03771728
0.52,0.02,0.48,0.53,0.038406093
0.52,0.02,0.48,0.54,0.037504353
0.52,0.02,0.48,0.55,0.044016443
0.52,0.02,0.48,0.56,0.03346012
0.52,0.02,0.48,0.57,0.031016871
0.52,0.02,0.48,0.58,0.032024723
0.52,0.02,0.48,0.59,0.03413421
0.52,0.02,0.48,0.6,0.031212457
0.52,0.02,0.48,0.61,0.039226737
0.52,0.02,0.48,0.62,0.030705044
0.52,0.02,0.48,0.63,0.03147727
0.52,0.02,0.48,0.64,0.04444529
0.52,0.02,0.48,0.65,0.031915396
0.52,0.02,0.48,0.66,0.03427371
0.52,0.02,0.48,0.67,0.039323505
0.52,0.02,0.48,0.68,0.035390295
0.52,0.02,0.48,0.7,0.035370175
0.52,0.02,0.49,0.47,0.04616315
0.52,0.02,0.49,0.48,0.043687794
0.52,0.02,0.49,0.49,0.038928833
0.52,0.02,0.49,0.5,0.029710673
0.52,0.02,0.49,0.51,0.022773976
0.52,0.02,0.49,0.52,0.03168085
0.52,0.02,0.49,0.53,0.027081387
0.52,0.02,0.49,0.54,0.03650767
0.52,0.02,0.49,0.55,0.023051359
0.52,0.02,0.49,0.56,0.029207066
0.52,0.02,0.49,0.57,0.02746847
0.52,0.02,0.49,0.58,0.023689803
0.52,0.02,0.49,0.59,0.026313217
0.52,0.02,0.49,0.6,0.036904756
0.52,0.02,0.49,0.61,0.023417415
0.52,0.02,0.49,0.62,0.02405223
0.52,0.02,0.49,0.63,0.025009053
0.52,0.02,0.49,0.64,0.023646986
0.52,0.02,0.49,0.65,0.023816695
0.52,0.02,0.49,0.66,0.027783629
0.52,0.02,0.49,0.68,0.024064891
0.52,0.02,0.5,0.47,0.029634008
0.52,0.02,0.5,0.48,0.03260996
0.52,0.02,0.5,0.49,0.024188086
0.52,0.02,0.5,0.5,0.023064341
0.52,0.02,0.5,0.51,0.01746123
0.52,0.02,0.5,0.52,0.0285274
0.52,0.02,0.5,0.53,0.02206998
0.52,0.02,0.5,0.54,0.01680759
0.52,0.02,0.5,0.55,0.018839253
0.52,0.02,0.5,0.56,0.017074177
0.52,0.02,0.5,0.57,0.020373888
0.52,0.02,0.5,0.58,0.023377439
0.52,0.02,0.5,0.59,0.017087732
0.52,0.02,0.5,0.6,0.019528963
0.52,0.02,0.5,0.61,0.024127172
0.52,0.02,0.5,0.62,0.0185499
0.52,0.02,0.5,0.63,0.01823658
0.52,0.02,0.5,0.64,0.018465111
0.52,0.02,0.5,0.65,0.021088423
0.52,0.02,0.5,0.66,0.046630714
0.52,0.02,0.5,0.67,0.04110984
0.52,0.02,0.5,0.68,0.035614584
0.52,0.02,0.51,0.46,0.04127403
0.52,0.02,0.51,0.47,0.024854697
0.52,0.02,0.51,0.48,0.03122954
0.52,0.02,0.51,0.49,0.022998722
0.52,0.02,0.51,0.5,0.01228122
0.52,0.02,0.51,0.51,0.015249699
0.52,0.02,0.51,0.52,0.013044381
0.52,0.02,0.51,0.53,0.014962487
0.52,0.02,0.51,0.54,0.015368438
0.52,0.02,0.51,0.55,0.015476434
0.52,0.02,0.51,0.56,0.014461145
0.52,0.02,0.51,0.57,0.013499938
0.52,0.02,0.51,0.58,0.016665835
0.52,0.02,0.51,0.59,0.025848635
0.52,0.02,0.51,0.6,0.013467254
0.52,0.02,0.51,0.61,0.012208763
0.52,0.02,0.51,0.62,0.018568743
0.52,0.02,0.51,0.63,0.014352727
0.52,0.02,0.51,0.64,0.014345588
0.52,0.02,0.51,0.65,0.020958716
0.52,0.02,0.51,0.66,0.012613862
0.52,0.02,0.51,0.67,0.021716617
0.52,0.02,0.51,0.68,0.038923077
0.52,0.02,0.51,0.69,0.04311636
0.52,0.02,0.51,0.7,0.032905202
0.52,0.02,0.51,0.72,0.04932682
0.52,0.02,0.52,0.47,0.046402175
0.52,0.02,0.52,0.48,0.028708532
0.52,0.02,0.52,0.49,0.015267462
0.52,0.02,0.52,0.5,0.017288104
0.52,0.02,0.52,0.51,0.01255443
0.52,0.02,0.52,0.52,0.014250228
0.52,0.02,0.52,0.53,0.011650665
0.52,0.02,0.52,0.54,0.01343778
0.52,0.02,0.52,0.55,0.010714984
0.52,0.02,0.52,0.56,0.011058554
0.52,0.02,0.52,0.57,0.011378337
0.52,0.02,0.52,0.58,0.0071211834
0.52,0.02,0.52,0.59,0.00976417
0.52,0.02,0.52,0.6,0.009535089
0.52,0.02,0.52,0.61,0.015800249
0.52,0.02,0.52,0.62,0.012041407
0.52,0.02,0.52,0.63,0.008796651
0.52,0.02,0.52,0.64,0.00908318
0.52,0.02,0.52,0.65,0.019206703
0.52,0.02,0.52,0.66,0.02457816
0.52,0.02,0.52,0.67,0.022392549
0.52,0.02,0.52,0.68,0.02777553
0.52,0.02,0.52,0.69,0.04875072
0.52,0.02,0.52,0.71,0.04343907
0.52,0.02,0.53,0.46,0.0448511
0.52,0.02,0.53,0.47,0.034385964
0.52,0.02,0.53,0.48,0.025907785
0.52,0.02,0.53,0.49,0.0186759
0.52,0.02,0.53,0.5,0.01958018
0.52,0.02,0.53,0.51,0.022951217
0.52,0.02,0.53,0.52,0.019436985
0.52,0.02,0.53,0.53,0.019009752
0.52,0.02,0.53,0.54,0.013143681
0.52,0.02,0.53,0.55,0.013804034
0.52,0.02,0.53,0.56,0.013343275
0.52,0.02,0.53,0.57,0.019380257
0.52,0.02,0.53,0.58,0.023366854
0.52,0.02,0.53,0.59,0.018086605
0.52,0.02,0.53,0.6,0.015052408
0.52,0.02,0.53,0.61,0.02123306
0.52,0.02,0.53,0.62,0.013604661
0.52,0.02,0.53,0.63,0.02217366
0.52,0.02,0.53,0.64,0.034597557
0.52,0.02,0.53,0.65,0.027280224
0.52,0.02,0.53,0.66,0.018560879
0.52,0.02,0.53,0.67,0.042734317
0.52,0.02,0.53,0.68,0.048128232
0.52,0.02,0.54,0.46,0.04329394
0.52,0.02,0.54,0.47,0.03789414
0.52,0.02,0.54,0.48,0.03346224
0.52,0.02,0.54,0.49,0.023342187
0.52,0.02,0.54,0.5,0.02305443
0.52,0.02,0.54,0.51,0.034425143
0.52,0.02,0.54,0.52,0.023857983
0.52,0.02,0.54,0.53,0.02026134
0.52,0.02,0.54,0.54,0.018943137
0.52,0.02,0.54,0.55,0.019279886
0.52,0.02,0.54,0.56,0.027072052
0.52,0.02,0.54,0.57,0.022398848
0.52,0.02,0.54,0.58,0.037362512
0.52,0.02,0.54,0.59,0.018277176
0.52,0.02,0.54,0.6,0.037139993
0.52,0.02,0.54,0.61,0.022353258
0.52,0.02,0.54,0.62,0.023634162
0.52,0.02,0.54,0.63,0.02783104
0.52,0.02,0.54,0.64,0.029996343
0.52,0.02,0.54,0.66,0.027007174
0.52,0.02,0.55,0.46,0.04893479
0.52,0.02,0.55,0.48,0.049133115
0.52,0.02,0.55,0.49,0.04185083
0.52,0.02,0.55,0.5,0.04021413
0.52,0.02,0.55,0.51,0.03210457
0.52,0.02,0.55,0.52,0.027127935
0.52,0.02,0.55,0.53,0.023153469
0.52,0.02,0.55,0.54,0.03609024
0.52,0.02,0.55,0.55,0.03131137
0.52,0.02,0.55,0.56,0.030207712
0.52,0.02,0.55,0.57,0.03364322
0.52,0.02,0.55,0.58,0.033659186
0.52,0.02,0.55,0.59,0.02521162
0.52,0.02,0.55,0.6,0.036690686
0.52,0.02,0.55,0.61,0.03750875
0.52,0.02,0.55,0.62,0.042948417
0.52,0.02,0.55,0.63,0.036207385
0.52,0.02,0.55,0.64,0.035691507
0.52,0.02,0.55,0.65,0.044469703
0.52,0.02,0.55,0.67,0.037925437
0.52,0.02,0.56,0.47,0.041186836
0.52,0.02,0.56,0.5,0.04953809
0.52,0.02,0.56,0.51,0.035272732
0.52,0.02,0.56,0.52,0.030515624
0.52,0.02,0.56,0.53,0.037041076
0.52,0.02,0.56,0.54,0.0353688
0.52,0.02,0.56,0.55,0.043436415
0.52,0.02,0.56,0.56,0.044515215
0.52,0.02,0.56,0.58,0.043758005
0.52,0.02,0.56,0.59,0.04701884
0.52,0.02,0.56,0.61,0.043089155
0.52,0.02,0.56,0.62,0.041801743
0.52,0.02,0.56,0.67,0.048416637
0.52,0.02,0.57,0.48,0.049716823
0.52,0.02,0.57,0.5,0.045412
0.52,0.02,0.57,0.51,0.047419827
0.52,0.02,0.57,0.52,0.036516745
0.52,0.02,0.57,0.57,0.04898151
0.52,0.02,0.57,0.6,0.04695881
0.52,0.02,0.57,0.61,0.04622648
0.52,0.02,0.57,0.64,0.046210665
0.52,0.03,0.46,0.64,0.04770134
0.52,0.03,0.47,0.52,0.045272946
0.52,0.03,0.47,0.53,0.048037067
0.52,0.03,0.47,0.55,0.047853004
0.52,0.03,0.47,0.58,0.041758142
0.52,0.03,0.47,0.59,0.043725424
0.52,0.03,0.47,0.6,0.039802168
0.52,0.03,0.47,0.61,0.04461938
0.52,0.03,0.47,0.62,0.04660258
0.52,0.03,0.47,0.63,0.045684665
0.52,0.03,0.47,0.64,0.047097825
0.52,0.03,0.47,0.66,0.04181467
0.52,0.03,0.47,0.68,0.047063887
0.52,0.03,0.48,0.49,0.04980485
0.52,0.03,0.48,0.5,0.042619076
0.52,0.03,0.48,0.51,0.036334664
0.52,0.03,0.48,0.52,0.044392053
0.52,0.03,0.48,0.53,0.042030632
0.52,0.03,0.48,0.54,0.03615108
0.52,0.03,0.48,0.56,0.035981826
0.52,0.03,0.48,0.57,0.039623927
0.52,0.03,0.48,0.58,0.048444286
0.52,0.03,0.48,0.59,0.036344305
0.52,0.03,0.48,0.6,0.04695244
0.52,0.03,0.48,0.61,0.0368438
0.52,0.03,0.48,0.62,0.048751563
0.52,0.03,0.48,0.63,0.038605172
0.52,0.03,0.48,0.64,0.04041182
0.52,0.03,0.48,0.65,0.03454437
0.52,0.03,0.48,0.66,0.04520266
0.52,0.03,0.48,0.67,0.04809759
0.52,0.03,0.48,0.68,0.039244883
0.52,0.03,0.48,0.69,0.036489617
0.52,0.03,0.49,0.48,0.04153946
0.52,0.03,0.49,0.49,0.046086006
0.52,0.03,0.49,0.5,0.03887256
0.52,0.03,0.49,0.51,0.038124956
0.52,0.03,0.49,0.52,0.041484214
0.52,0.03,0.49,0.53,0.03073349
0.52,0.03,0.49,0.54,0.028730225
0.52,0.03,0.49,0.55,0.03603739
0.52,0.03,0.49,0.56,0.028846452
0.52,0.03,0.49,0.57,0.030713117
0.52,0.03,0.49,0.58,0.036543448
0.52,0.03,0.49,0.59,0.03237154
0.52,0.03,0.49,0.6,0.03449739
0.52,0.03,0.49,0.61,0.032818895
0.52,0.03,0.49,0.62,0.029805737
0.52,0.03,0.49,0.63,0.037985764
0.52,0.03,0.49,0.64,0.033128887
0.52,0.03,0.49,0.65,0.029461464
0.52,0.03,0.49,0.66,0.032786205
0.52,0.03,0.49,0.67,0.03675902
0.52,0.03,0.49,0.68,0.030554041
0.52,0.03,0.5,0.47,0.040426504
0.52,0.03,0.5,0.48,0.04938954
0.52,0.03,0.5,0.49,0.027560323
0.52,0.03,0.5,0.5,0.025675043
0.52,0.03,0.5,0.51,0.025990235
0.52,0.03,0.5,0.52,0.02647025
0.52,0.03,0.5,0.53,0.026036542
0.52,0.03,0.5,0.54,0.028596638
0.52,0.03,0.5,0.55,0.024700599
0.52,0.03,0.5,0.56,0.025178026
0.52,0.03,0.5,0.57,0.030392742
0.52,0.03,0.5,0.58,0.029695848
0.52,0.03,0.5,0.59,0.023664983
0.52,0.03,0.5,0.6,0.027047437
0.52,0.03,0.5,0.61,0.026334511
0.52,0.03,0.5,0.62,0.02544984
0.52,0.03,0.5,0.63,0.024402063
0.52,0.03,0.5,0.64,0.037018187
0.52,0.03,0.5,0.65,0.028407108
0.52,0.03,0.5,0.66,0.02945606
0.52,0.03,0.5,0.67,0.038826108
0.52,0.03,0.5,0.72,0.044246532
0.52,0.03,0.51,0.47,0.04712571
0.52,0.03,0.51,0.49,0.02422977
0.52,0.03,0.51,0.5,0.030211547
0.52,0.03,0.51,0.51,0.022316398
0.52,0.03,0.51,0.52,0.021154832
0.52,0.03,0.51,0.53,0.02364729
0.52,0.03,0.51,0.54,0.022624467
0.52,0.03,0.51,0.55,0.0238086
0.52,0.03,0.51,0.56,0.023232432
0.52,0.03,0.51,0.57,0.021314647
0.52,0.03,0.51,0.58,0.022186324
0.52,0.03,0.51,0.59,0.024011938
0.52,0.03,0.51,0.6,0.021784803
0.52,0.03,0.51,0.61,0.024292044
0.52,0.03,0.51,0.62,0.025460053
0.52,0.03,0.51,0.63,0.021663034
0.52,0.03,0.51,0.64,0.021986669
0.52,0.03,0.51,0.65,0.036308132
0.52,0.03,0.51,0.66,0.029195668
0.52,0.03,0.51,0.67,0.023100764
0.52,0.03,0.51,0.68,0.035556704
0.52,0.03,0.51,0.7,0.022088272
0.52,0.03,0.52,0.46,0.046736192
0.52,0.03,0.52,0.47,0.040832426
0.52,0.03,0.52,0.48,0.036861364
0.52,0.03,0.52,0.49,0.029538773
0.52,0.03,0.52,0.5,0.025539791
0.52,0.03,0.52,0.51,0.028734682
0.52,0.03,0.52,0.52,0.021523641
0.52,0.03,0.52,0.53,0.017907571
0.52,0.03,0.52,0.54,0.02971549
0.52,0.03,0.52,0.55,0.022168703
0.52,0.03,0.52,0.56,0.020515991
0.52,0.03,0.52,0.57,0.022645943
0.52,0.03,0.52,0.58,0.026070822
0.52,0.03,0.52,0.59,0.024300246
0.52,0.03,0.52,0.6,0.021933116
0.52,0.03,0.52,0.61,0.022039287
0.52,0.03,0.52,0.62,0.02287162
0.52,0.03,0.52,0.63,0.03325131
0.52,0.03,0.52,0.64,0.025495771
0.52,0.03,0.52,0.65,0.030058946
0.52,0.03,0.52,0.66,0.023114504
0.52,0.03,0.52,0.67,0.038965475
0.52,0.03,0.53,0.47,0.042898335
0.52,0.03,0.53,0.48,0.035085987
0.52,0.03,0.53,0.49,0.030873504
0.52,0.03,0.53,0.5,0.022806652
0.52,0.03,0.53,0.51,0.026561605
0.52,0.03,0.53,0.52,0.030053075
0.52,0.03,0.53,0.53,0.02210539
0.52,0.03,0.53,0.54,0.023367193
0.52,0.03,0.53,0.55,0.033054754
0.52,0.03,0.53,0.56,0.022374632
0.52,0.03,0.53,0.57,0.02429617
0.52,0.03,0.53,0.58,0.023114383
0.52,0.03,0.53,0.59,0.03033393
0.52,0.03,0.53,0.6,0.021742446
0.52,0.03,0.53,0.61,0.027945662
0.52,0.03,0.53,0.62,0.02596155
0.52,0.03,0.53,0.63,0.027176041
0.52,0.03,0.53,0.64,0.029017646
0.52,0.03,0.53,0.65,0.028729742
0.52,0.03,0.53,0.66,0.037666816
0.52,0.03,0.53,0.67,0.021198982
0.52,0.03,0.53,0.68,0.03315997
0.52,0.03,0.53,0.71,0.047532123
0.52,0.03,0.54,0.47,0.0449768
0.52,0.03,0.54,0.48,0.041198514
0.52,0.03,0.54,0.49,0.033083715
0.52,0.03,0.54,0.5,0.041826256
0.52,0.03,0.54,0.51,0.025295831
0.52,0.03,0.54,0.52,0.045153726
0.52,0.03,0.54,0.53,0.025285745
0.52,0.03,0.54,0.54,0.030977493
0.52,0.03,0.54,0.55,0.03235697
0.52,0.03,0.54,0.56,0.033784516
0.52,0.03,0.54,0.57,0.037621297
0.52,0.03,0.54,0.58,0.043836955
0.52,0.03,0.54,0.59,0.03320291
0.52,0.03,0.54,0.6,0.04004604
0.52,0.03,0.54,0.61,0.033859976
0.52,0.03,0.54,0.62,0.032810576
0.52,0.03,0.54,0.63,0.038281936
0.52,0.03,0.54,0.64,0.045414675
0.52,0.03,0.54,0.65,0.048238367
0.52,0.03,0.54,0.67,0.039876204
0.52,0.03,0.54,0.69,0.040479735
0.52,0.03,0.55,0.48,0.0408139
0.52,0.03,0.55,0.49,0.042996474
0.52,0.03,0.55,0.5,0.030145925
0.52,0.03,0.55,0.51,0.03450399
0.52,0.03,0.55,0.52,0.043214284
0.52,0.03,0.55,0.53,0.032601055
0.52,0.03,0.55,0.54,0.035092354
0.52,0.03,0.55,0.55,0.042186674
0.52,0.03,0.55,0.56,0.037942506
0.52,0.03,0.55,0.57,0.036283076
0.52,0.03,0.55,0.58,0.032785717
0.52,0.03,0.55,0.59,0.044766624
0.52,0.03,0.55,0.6,0.045735195
0.52,0.03,0.55,0.62,0.03366272
0.52,0.03,0.55,0.63,0.040257476
0.52,0.03,0.55,0.64,0.04424772
0.52,0.03,0.55,0.65,0.04694734
0.52,0.03,0.55,0.68,0.047469404
0.52,0.03,0.56,0.49,0.04897166
0.52,0.03,0.56,0.5,0.040814724
0.52,0.03,0.56,0.51,0.046236668
0.52,0.03,0.56,0.52,0.04978089
0.52,0.03,0.56,0.53,0.04196165
0.52,0.03,0.56,0.54,0.046012245
0.52,0.03,0.56,0.55,0.043362446
0.52,0.03,0.56,0.56,0.040940475
0.52,0.03,0.56,0.57,0.048693012
0.52,0.03,0.56,0.58,0.045167863
0.52,0.03,0.56,0.6,0.043424614
0.52,0.03,0.56,0.61,0.043649644
0.52,0.03,0.56,0.62,0.046371687
0.52,0.03,0.56,0.64,0.037233394
0.52,0.03,0.57,0.49,0.042211168
0.52,0.03,0.57,0.51,0.048382293
0.52,0.03,0.57,0.53,0.045309722
0.52,0.03,0.57,0.59,0.049491532
0.52,0.04,0.47,0.6,0.047443032
0.52,0.04,0.47,0.64,0.049055148
0.52,0.04,0.47,0.66,0.046956174
0.52,0.04,0.48,0.49,0.04421165
0.52,0.04,0.48,0.5,0.04494039
0.52,0.04,0.48,0.53,0.047534496
0.52,0.04,0.48,0.54,0.043045286
0.52,0.04,0.48,0.55,0.042151406
0.52,0.04,0.48,0.56,0.04222676
0.52,0.04,0.48,0.57,0.0456225
0.52,0.04,0.48,0.58,0.044065412
0.52,0.04,0.48,0.59,0.04543408
0.52,0.04,0.48,0.6,0.041707657
0.52,0.04,0.48,0.61,0.04464543
0.52,0.04,0.48,0.62,0.042470895
0.52,0.04,0.48,0.63,0.04156097
0.52,0.04,0.48,0.64,0.042499255
0.52,0.04,0.48,0.66,0.04893329
0.52,0.04,0.48,0.67,0.044077888
0.52,0.04,0.49,0.48,0.046360992
0.52,0.04,0.49,0.49,0.046940137
0.52,0.04,0.49,0.5,0.042715106
0.52,0.04,0.49,0.51,0.04248736
0.52,0.04,0.49,0.52,0.03859238
0.52,0.04,0.49,0.53,0.037353754
0.52,0.04,0.49,0.54,0.048738223
0.52,0.04,0.49,0.55,0.04160426
0.52,0.04,0.49,0.56,0.039153226
0.52,0.04,0.49,0.57,0.04316325
