rho,eta,c,mu,loss
0,0.5,0.04,0.66,0.049091786
0,0.5,0.04,0.7,0.049928017
0,0.5,0.05,0.54,0.045245536
0,0.5,0.05,0.55,0.041899886
0,0.5,0.05,0.57,0.03204752
0,0.5,0.05,0.64,0.04091115
0,0.5,0.05,0.69,0.04813182
0,0.5,0.06,0.54,0.042135205
0,0.5,0.06,0.55,0.048665054
0,0.5,0.06,0.58,0.042393018
0,0.5,0.06,0.59,0.04296702
0,0.5,0.06,0.64,0.048619617
0,0.5,0.07,0.56,0.041558273
0,0.5,0.07,0.62,0.039552834
0,0.5,0.08,0.53,0.046083156
0,0.5,0.08,0.57,0.046446525
0,0.5,0.08,0.66,0.025711104
0,0.5,0.1,0.67,0.04831427
0,0.51,0,0.49,0.044184033
0,0.51,0,0.5,0.019461436
0,0.51,0,0.51,0.026989536
0,0.51,0,0.53,0.03222081
0,0.51,0,0.54,0.016515054
0,0.51,0,0.55,0.019980447
0,0.51,0,0.57,0.012507548
0,0.51,0,0.58,0.019025687
0,0.51,0,0.62,0.03020762
0,0.51,0,0.65,0.027597709
0,0.51,0,0.67,0.02717803
0,0.51,0,0.68,0.03871774
0,0.51,0,0.69,0.023564195
0,0.51,0.01,0.51,0.032528087
0,0.51,0.01,0.52,0.019781098
0,0.51,0.01,0.55,0.016590543
0,0.51,0.01,0.57,0.02133239
0,0.51,0.01,0.58,0.027831318
0,0.51,0.01,0.59,0.042014178
0,0.51,0.01,0.6,0.019787038
0,0.51,0.01,0.61,0.018491765
0,0.51,0.01,0.62,0.01607465
0,0.51,0.01,0.63,0.020001838
0,0.51,0.01,0.64,0.031434406
0,0.51,0.01,0.68,0.040031493
0,0.51,0.02,0.51,0.015894255
0,0.51,0.02,0.52,0.03883397
0,0.51,0.02,0.53,0.02387914
0,0.51,0.02,0.55,0.029485371
0,0.51,0.02,0.56,0.019740233
0,0.51,0.02,0.58,0.018155858
0,0.51,0.02,0.6,0.023646122
0,0.51,0.02,0.61,0.024115188
0,0.51,0.02,0.62,0.013968349
0,0.51,0.02,0.63,0.019955337
0,0.51,0.02,0.64,0.025417646
0,0.51,0.02,0.65,0.029953368
0,0.51,0.02,0.66,0.01377247
0,0.51,0.02,0.67,0.028481632
0,0.51,0.02,0.71,0.025522018
0,0.51,0.03,0.55,0.0322996
0,0.51,0.03,0.56,0.045397513
0,0.51,0.03,0.57,0.021491798
0,0.51,0.03,0.6,0.02730037
0,0.51,0.03,0.61,0.040671207
0,0.51,0.03,0.64,0.04447349
0,0.51,0.03,0.66,0.04867181
0,0.51,0.03,0.67,0.037756864
0,0.51,0.03,0.69,0.04385772
0,0.51,0.04,0.53,0.0417191
0,0.51,0.04,0.56,0.033206664
0,0.51,0.04,0.58,0.03756215
0,0.51,0.04,0.6,0.039035413
0,0.51,0.04,0.61,0.046917766
0,0.51,0.04,0.62,0.027324975
0,0.51,0.04,0.63,0.02941805
0,0.51,0.04,0.67,0.049771883
0,0.51,0.04,0.68,0.024827395
0,0.51,0.04,0.7,0.047022454
0,0.51,0.05,0.51,0.04590191
0,0.51,0.05,0.52,0.04190428
0,0.51,0.05,0.54,0.027173782
0,0.51,0.05,0.56,0.032631185
0,0.51,0.05,0.57,0.03152273
0,0.51,0.05,0.58,0.045951683
0,0.51,0.05,0.62,0.04975674
0,0.51,0.05,0.64,0.0403725
0,0.51,0.05,0.66,0.037838064
0,0.51,0.06,0.57,0.033184137
0,0.51,0.06,0.66,0.039884597
0,0.51,0.09,0.64,0.049577016
0,0.52,0,0.54,0.01686245
0,0.52,0,0.57,0.0196296
0,0.52,0,0.58,0.023850715
0,0.52,0,0.59,0.031453256
0,0.52,0,0.62,0.030784562
0,0.52,0,0.63,0.023433242
0,0.52,0,0.64,0.012712287
0,0.52,0,0.73,0.022961155
0,0.52,0.01,0.46,0.012420626
0,0.52,0.01,0.49,0.02692979
0,0.52,0.01,0.5,0.030853314
0,0.52,0.01,0.54,0.040990993
0,0.52,0.01,0.55,0.016593438
0,0.52,0.01,0.58,0.018942805
0,0.52,0.01,0.59,0.017679026
0,0.52,0.01,0.61,0.022153769
0,0.52,0.01,0.62,0.013167692
0,0.52,0.01,0.64,0.021065213
0,0.52,0.01,0.65,0.025628494
0,0.52,0.01,0.67,0.029689638
0,0.52,0.01,0.68,0.027235197
0,0.52,0.02,0.5,0.026068041
0,0.52,0.02,0.51,0.03970733
0,0.52,0.02,0.53,0.010251407
0,0.52,0.02,0.54,0.038442582
0,0.52,0.02,0.55,0.019146882
0,0.52,0.02,0.56,0.03383732
0,0.52,0.02,0.57,0.0261962
0,0.52,0.02,0.58,0.02177564
0,0.52,0.02,0.59,0.038801987
0,0.52,0.02,0.6,0.025858503
0,0.52,0.02,0.62,0.018191282
0,0.52,0.02,0.64,0.020168217
0,0.52,0.02,0.66,0.020061504
0,0.52,0.02,0.67,0.017891439
0,0.52,0.02,0.71,0.046284728
0,0.52,0.03,0.45,0.04378162
0,0.52,0.03,0.53,0.03527448
0,0.52,0.03,0.54,0.03202784
0,0.52,0.03,0.55,0.0327677
0,0.52,0.03,0.56,0.03202739
0,0.52,0.03,0.57,0.03620161
0,0.52,0.03,0.58,0.036906157
0,0.52,0.03,0.6,0.023074353
0,0.52,0.03,0.62,0.012425257
0,0.52,0.03,0.64,0.033728376
0,0.52,0.03,0.65,0.044979963
0,0.52,0.04,0.51,0.031866964
0,0.52,0.04,0.58,0.03155965
0,0.52,0.04,0.59,0.04672303
0,0.52,0.04,0.63,0.048662584
0,0.52,0.04,0.64,0.048337776
0,0.52,0.05,0.53,0.04218926
0,0.52,0.05,0.54,0.03473679
0,0.52,0.05,0.57,0.033410445
0,0.52,0.05,0.59,0.04419536
0,0.52,0.05,0.6,0.04109921
0,0.52,0.05,0.62,0.043418232
0,0.52,0.05,0.64,0.040235654
0,0.52,0.05,0.65,0.04024414
0,0.52,0.05,0.66,0.04411191
0,0.52,0.06,0.55,0.041516047
0,0.52,0.06,0.62,0.049473986
0,0.52,0.06,0.65,0.04810183
0,0.52,0.07,0.62,0.03478291
0,0.53,0,0.47,0.03862613
0,0.53,0,0.49,0.034567017
0,0.53,0,0.53,0.017947009
0,0.53,0,0.54,0.01746315
0,0.53,0,0.55,0.049258836
0,0.53,0,0.56,0.038781323
0,0.53,0,0.57,0.038605843
0,0.53,0,0.58,0.028218208
0,0.53,0,0.59,0.024106601
0,0.53,0,0.6,0.009747617
0,0.53,0,0.61,0.017117241
0,0.53,0,0.62,0.020317556
0,0.53,0,0.63,0.013871668
0,0.53,0,0.65,0.010810767
0,0.53,0,0.69,0.025281174
0,0.53,0.01,0.51,0.031046731
0,0.53,0.01,0.53,0.019465482
0,0.53,0.01,0.55,0.04251169
0,0.53,0.01,0.56,0.029932931
0,0.53,0.01,0.57,0.041317694
0,0.53,0.01,0.58,0.01744034
0,0.53,0.01,0.59,0.025282819
0,0.53,0.01,0.6,0.021380447
0,0.53,0.01,0.61,0.022536242
0,0.53,0.01,0.62,0.038550142
0,0.53,0.01,0.64,0.023461409
0,0.53,0.02,0.54,0.047349744
0,0.53,0.02,0.55,0.012084718
0,0.53,0.02,0.56,0.016361168
0,0.53,0.02,0.57,0.045864277
0,0.53,0.02,0.58,0.045648433
0,0.53,0.02,0.59,0.020704152
0,0.53,0.02,0.6,0.028862098
0,0.53,0.02,0.61,0.04336095
0,0.53,0.02,0.62,0.03408601
0,0.53,0.02,0.63,0.01976012
0,0.53,0.02,0.64,0.023556812
0,0.53,0.02,0.68,0.038701266
0,0.53,0.03,0.51,0.040011913
0,0.53,0.03,0.53,0.046233587
0,0.53,0.03,0.54,0.018415269
0,0.53,0.03,0.58,0.03288756
0,0.53,0.03,0.59,0.034576084
0,0.53,0.03,0.64,0.03382318
0,0.53,0.03,0.66,0.01905398
0,0.53,0.03,0.67,0.026815457
0,0.53,0.04,0.52,0.017715896
0,0.53,0.04,0.57,0.03459015
0,0.53,0.04,0.58,0.042563822
0,0.53,0.04,0.59,0.03234421
0,0.53,0.04,0.6,0.035710372
0,0.53,0.04,0.63,0.02988864
0,0.53,0.04,0.64,0.031665012
0,0.53,0.04,0.65,0.04665038
0,0.53,0.04,0.66,0.0424831
0,0.53,0.04,0.67,0.045427818
0,0.53,0.04,0.69,0.032318752
0,0.53,0.05,0.49,0.03577556
0,0.53,0.05,0.53,0.046845254
0,0.53,0.05,0.55,0.047269683
0,0.53,0.05,0.56,0.024470234
0,0.53,0.05,0.58,0.044362552
0,0.53,0.05,0.59,0.043305308
0,0.53,0.05,0.6,0.04744245
0,0.53,0.05,0.61,0.037063573
0,0.53,0.05,0.63,0.023381721
0,0.53,0.05,0.69,0.036501624
0,0.53,0.06,0.56,0.044981774
0,0.53,0.06,0.64,0.0439269
0,0.53,0.07,0.52,0.044672024
0,0.53,0.07,0.57,0.039705727
0,0.53,0.07,0.59,0.041602783
0,0.53,0.07,0.61,0.046589263
0,0.53,0.09,0.61,0.0457057
0,0.54,0,0.49,0.021432547
0,0.54,0,0.51,0.043940578
0,0.54,0,0.52,0.037272345
0,0.54,0,0.53,0.049033135
0,0.54,0,0.54,0.040948026
0,0.54,0,0.56,0.045757636
0,0.54,0,0.57,0.021999821
0,0.54,0,0.58,0.037569903
0,0.54,0,0.6,0.022638539
0,0.54,0,0.62,0.024942594
0,0.54,0,0.63,0.028113099
0,0.54,0,0.64,0.034800466
0,0.54,0,0.65,0.018037533
0,0.54,0.01,0.46,0.02471077
0,0.54,0.01,0.47,0.035119638
0,0.54,0.01,0.49,0.043682717
0,0.54,0.01,0.52,0.015677314
0,0.54,0.01,0.58,0.028413776
0,0.54,0.01,0.59,0.028408075
0,0.54,0.01,0.6,0.024486618
0,0.54,0.01,0.61,0.014355646
0,0.54,0.01,0.62,0.049375802
0,0.54,0.01,0.63,0.019603204
0,0.54,0.01,0.67,0.025298301
0,0.54,0.01,0.68,0.030522117
0,0.54,0.01,0.69,0.025489677
0,0.54,0.01,0.71,0.040843934
0,0.54,0.02,0.5,0.026426349
0,0.54,0.02,0.54,0.022009432
0,0.54,0.02,0.56,0.025576478
0,0.54,0.02,0.57,0.01791058
0,0.54,0.02,0.58,0.015820306
0,0.54,0.02,0.59,0.01631311
0,0.54,0.02,0.6,0.021788968
0,0.54,0.02,0.61,0.026304705
0,0.54,0.02,0.62,0.02768574
0,0.54,0.02,0.63,0.045238048
0,0.54,0.02,0.64,0.041363914
0,0.54,0.02,0.65,0.024196837
0,0.54,0.02,0.69,0.04496047
0,0.54,0.02,0.7,0.025952553
0,0.54,0.03,0.54,0.03178606
0,0.54,0.03,0.55,0.034007043
0,0.54,0.03,0.57,0.043256685
0,0.54,0.03,0.6,0.026827823
0,0.54,0.03,0.61,0.048476398
0,0.54,0.03,0.62,0.03860336
0,0.54,0.03,0.64,0.039080225
0,0.54,0.03,0.67,0.02452048
0,0.54,0.04,0.51,0.03577404
0,0.54,0.04,0.52,0.034450553
0,0.54,0.04,0.54,0.049393177
0,0.54,0.04,0.55,0.039043035
0,0.54,0.04,0.57,0.04794646
0,0.54,0.04,0.58,0.04529927
0,0.54,0.04,0.59,0.039283536
0,0.54,0.04,0.6,0.04427473
0,0.54,0.04,0.61,0.0318608
0,0.54,0.04,0.62,0.042882126
0,0.54,0.04,0.63,0.031350933
0,0.54,0.04,0.68,0.040576845
0,0.54,0.05,0.41,0.041073486
0,0.54,0.05,0.54,0.04126374
0,0.54,0.05,0.6,0.04279357
0,0.54,0.05,0.61,0.040562
0,0.54,0.05,0.64,0.028576825
0,0.54,0.05,0.69,0.035022486
0,0.54,0.05,0.7,0.041030724
0,0.54,0.06,0.54,0.049560085
0,0.54,0.06,0.59,0.042567845
0,0.54,0.07,0.6,0.04747623
0,0.54,0.07,0.65,0.040142242
0,0.54,0.08,0.55,0.0498519
0,0.54,0.08,0.56,0.04369084
0,0.55,0,0.48,0.03359082
0,0.55,0,0.51,0.026942268
0,0.55,0,0.52,0.017335497
0,0.55,0,0.54,0.018423831
0,0.55,0,0.55,0.0439955
0,0.55,0,0.56,0.021608206
0,0.55,0,0.57,0.03995915
0,0.55,0,0.59,0.026784426
0,0.55,0,0.61,0.012957218
0,0.55,0,0.62,0.016325686
0,0.55,0,0.64,0.036283303
0,0.55,0,0.68,0.040304735
0,0.55,0.01,0.51,0.014272385
0,0.55,0.01,0.54,0.028358903
0,0.55,0.01,0.56,0.03329195
0,0.55,0.01,0.57,0.042769987
0,0.55,0.01,0.58,0.023436122
0,0.55,0.01,0.59,0.037830442
0,0.55,0.01,0.6,0.019435389
0,0.55,0.01,0.62,0.015629625
0,0.55,0.01,0.63,0.028722536
0,0.55,0.01,0.66,0.021561705
0,0.55,0.01,0.67,0.043296985
0,0.55,0.02,0.45,0.03527077
0,0.55,0.02,0.5,0.040964656
0,0.55,0.02,0.51,0.030163372
0,0.55,0.02,0.53,0.017492471
0,0.55,0.02,0.54,0.038779724
0,0.55,0.02,0.56,0.018242463
0,0.55,0.02,0.57,0.023075463
0,0.55,0.02,0.58,0.025833433
0,0.55,0.02,0.6,0.014375488
0,0.55,0.02,0.62,0.0449573
0,0.55,0.02,0.63,0.015284412
0,0.55,0.02,0.64,0.025427835
0,0.55,0.02,0.66,0.031277716
0,0.55,0.03,0.45,0.04974543
0,0.55,0.03,0.49,0.023009675
0,0.55,0.03,0.52,0.019351244
0,0.55,0.03,0.53,0.042722255
0,0.55,0.03,0.54,0.030605786
0,0.55,0.03,0.55,0.034744762
0,0.55,0.03,0.56,0.03270008
0,0.55,0.03,0.57,0.047551457
0,0.55,0.03,0.58,0.017296985
0,0.55,0.03,0.59,0.035930753
0,0.55,0.03,0.6,0.01656995
0,0.55,0.03,0.62,0.032556
0,0.55,0.03,0.63,0.040957883
0,0.55,0.03,0.67,0.03867592
0,0.55,0.04,0.43,0.030937923
0,0.55,0.04,0.49,0.04198604
0,0.55,0.04,0.53,0.028616825
0,0.55,0.04,0.57,0.04831282
0,0.55,0.04,0.58,0.042429183
0,0.55,0.04,0.59,0.04151987
0,0.55,0.04,0.61,0.036027387
0,0.55,0.04,0.62,0.03613246
0,0.55,0.04,0.64,0.041396692
0,0.55,0.04,0.67,0.022312244
0,0.55,0.04,0.71,0.043848425
0,0.55,0.05,0.51,0.043861307
0,0.55,0.05,0.54,0.04984356
0,0.55,0.05,0.57,0.03556238
0,0.55,0.06,0.61,0.047232263
0,0.55,0.07,0.54,0.041131243
0,0.55,0.08,0.57,0.03289691
0,0.56,0,0.5,0.026433958
0,0.56,0,0.53,0.023424482
0,0.56,0,0.55,0.045567624
0,0.56,0,0.56,0.014605902
0,0.56,0,0.57,0.022636214
0,0.56,0,0.59,0.041561484
0,0.56,0,0.61,0.027976984
0,0.56,0,0.62,0.024611095
0,0.56,0,0.65,0.03171958
0,0.56,0,0.66,0.04268772
0,0.56,0,0.74,0.04200636
0,0.56,0.01,0.47,0.03745419
0,0.56,0.01,0.5,0.023519753
0,0.56,0.01,0.53,0.012643035
0,0.56,0.01,0.54,0.03238463
0,0.56,0.01,0.55,0.028587293
0,0.56,0.01,0.56,0.021628898
0,0.56,0.01,0.57,0.042547867
0,0.56,0.01,0.59,0.033983134
0,0.56,0.01,0.6,0.013778429
0,0.56,0.01,0.62,0.023739597
0,0.56,0.01,0.64,0.035006028
0,0.56,0.01,0.68,0.032400962
0,0.56,0.02,0.49,0.04649137
0,0.56,0.02,0.5,0.019663382
0,0.56,0.02,0.51,0.04541583
0,0.56,0.02,0.52,0.022563944
0,0.56,0.02,0.56,0.024883185
0,0.56,0.02,0.57,0.02270028
0,0.56,0.02,0.65,0.04343186
0,0.56,0.02,0.67,0.026807394
0,0.56,0.03,0.54,0.019836152
0,0.56,0.03,0.55,0.038667224
0,0.56,0.03,0.56,0.03308099
0,0.56,0.03,0.57,0.047391217
0,0.56,0.03,0.61,0.016896626
0,0.56,0.03,0.62,0.031898968
0,0.56,0.03,0.63,0.036985256
0,0.56,0.03,0.64,0.023465192
0,0.56,0.04,0.51,0.043622635
0,0.56,0.04,0.53,0.04659531
0,0.56,0.04,0.55,0.04255735
0,0.56,0.04,0.56,0.036528375
0,0.56,0.04,0.57,0.045834277
0,0.56,0.04,0.58,0.040851627
0,0.56,0.04,0.59,0.04815887
0,0.56,0.04,0.6,0.0303531
0,0.56,0.04,0.63,0.047963202
0,0.56,0.05,0.5,0.032225315
0,0.56,0.05,0.52,0.043363426
0,0.56,0.05,0.54,0.032633137
0,0.56,0.05,0.56,0.03471669
0,0.56,0.05,0.58,0.040287223
0,0.56,0.05,0.59,0.027535874
0,0.56,0.05,0.61,0.018051816
0,0.56,0.05,0.63,0.03831542
0,0.56,0.06,0.59,0.049776897
0,0.56,0.06,0.6,0.039381906
0,0.56,0.07,0.59,0.022700839
0,0.56,0.07,0.64,0.049860444
0,0.57,0,0.53,0.020348055
0,0.57,0,0.55,0.037849598
0,0.57,0,0.56,0.018589292
0,0.57,0,0.57,0.017887346
0,0.57,0,0.58,0.026554579
0,0.57,0,0.59,0.04941306
0,0.57,0,0.6,0.01378575
0,0.57,0,0.62,0.020082586
0,0.57,0,0.63,0.026522433
0,0.57,0,0.66,0.022285223
0,0.57,0,0.67,0.027399294
0,0.57,0,0.72,0.028955897
0,0.57,0.01,0.48,0.032593865
0,0.57,0.01,0.56,0.021748878
0,0.57,0.01,0.58,0.04212635
0,0.57,0.01,0.6,0.019459173
0,0.57,0.01,0.61,0.0486545
0,0.57,0.01,0.62,0.0293255
0,0.57,0.01,0.64,0.03262269
0,0.57,0.01,0.65,0.021559542
0,0.57,0.01,0.66,0.04356621
0,0.57,0.01,0.68,0.016210295
0,0.57,0.01,0.69,0.042025164
0,0.57,0.01,0.7,0.046166588
0,0.57,0.01,0.75,0.038521145
0,0.57,0.02,0.53,0.04101093
0,0.57,0.02,0.54,0.01665234
0,0.57,0.02,0.55,0.021458082
0,0.57,0.02,0.57,0.026672767
0,0.57,0.02,0.58,0.048547804
0,0.57,0.02,0.59,0.042884145
0,0.57,0.02,0.6,0.013178857
0,0.57,0.02,0.61,0.013178346
0,0.57,0.02,0.69,0.037799954
0,0.57,0.02,0.7,0.03581995
0,0.57,0.03,0.5,0.035083026
0,0.57,0.03,0.52,0.041154765
0,0.57,0.03,0.55,0.04842736
0,0.57,0.03,0.56,0.03295227
0,0.57,0.03,0.6,0.041512206
0,0.57,0.03,0.62,0.016569344
0,0.57,0.03,0.64,0.02646375
0,0.57,0.03,0.76,0.034504842
0,0.57,0.04,0.49,0.04916727
0,0.57,0.04,0.5,0.031027997
0,0.57,0.04,0.58,0.012724333
0,0.57,0.04,0.59,0.031777114
0,0.57,0.04,0.6,0.042117205
0,0.57,0.04,0.61,0.04377431
0,0.57,0.04,0.62,0.020277375
0,0.57,0.04,0.63,0.0458165
0,0.57,0.04,0.64,0.04709278
0,0.57,0.04,0.65,0.039666455
0,0.57,0.05,0.56,0.031103192
0,0.57,0.05,0.57,0.014552907
0,0.57,0.05,0.59,0.042264532
0,0.57,0.05,0.6,0.022498379
0,0.57,0.05,0.63,0.031658478
0,0.57,0.05,0.67,0.044103753
0,0.57,0.06,0.56,0.03324736
0,0.57,0.06,0.59,0.0400606
0,0.57,0.06,0.63,0.043952104
0,0.57,0.06,0.67,0.043320406
0,0.57,0.11,0.55,0.048117083
0,0.58,0,0.46,0.012320233
0,0.58,0,0.52,0.04497922
0,0.58,0,0.53,0.020001417
0,0.58,0,0.54,0.017602865
0,0.58,0,0.55,0.037065487
0,0.58,0,0.56,0.04944888
0,0.58,0,0.58,0.040997528
0,0.58,0,0.59,0.014070842
0,0.58,0,0.6,0.011540394
0,0.58,0,0.61,0.027105605
0,0.58,0,0.63,0.022721661
0,0.58,0,0.64,0.046652794
0,0.58,0.01,0.41,0.03680166
0,0.58,0.01,0.48,0.01575707
0,0.58,0.01,0.5,0.019225605
0,0.58,0.01,0.51,0.017704226
0,0.58,0.01,0.54,0.02098977
0,0.58,0.01,0.56,0.0334428
0,0.58,0.01,0.57,0.04943186
0,0.58,0.01,0.58,0.021729223
0,0.58,0.01,0.59,0.028027233
0,0.58,0.01,0.6,0.040427245
0,0.58,0.01,0.62,0.021742275
0,0.58,0.01,0.63,0.023933433
0,0.58,0.01,0.64,0.014763068
0,0.58,0.02,0.5,0.043620266
0,0.58,0.02,0.52,0.030978104
0,0.58,0.02,0.55,0.015778126
0,0.58,0.02,0.56,0.023668882
0,0.58,0.02,0.57,0.028676221
0,0.58,0.02,0.58,0.029956508
0,0.58,0.02,0.59,0.014650978
0,0.58,0.02,0.6,0.03796528
0,0.58,0.02,0.62,0.04837992
0,0.58,0.02,0.63,0.041236326
0,0.58,0.02,0.64,0.026888104
0,0.58,0.02,0.73,0.029488973
0,0.58,0.03,0.45,0.048838098
0,0.58,0.03,0.53,0.032099515
0,0.58,0.03,0.54,0.036380447
0,0.58,0.03,0.56,0.038050726
0,0.58,0.03,0.58,0.025036803
0,0.58,0.03,0.61,0.029148173
0,0.58,0.03,0.62,0.03589916
0,0.58,0.03,0.63,0.03660964
0,0.58,0.03,0.65,0.0286333
0,0.58,0.03,0.66,0.017259091
0,0.58,0.03,0.68,0.020081416
0,0.58,0.03,0.69,0.03608144
0,0.58,0.04,0.51,0.03954859
0,0.58,0.04,0.55,0.020197595
0,0.58,0.04,0.56,0.034392904
0,0.58,0.04,0.6,0.02777925
0,0.58,0.04,0.63,0.042169627
0,0.58,0.04,0.65,0.018699784
0,0.58,0.04,0.66,0.036097284
0,0.58,0.04,0.67,0.04756398
0,0.58,0.05,0.52,0.04377082
0,0.58,0.06,0.58,0.040269166
0,0.58,0.06,0.59,0.04362237
0,0.58,0.07,0.58,0.043409124
0,0.59,0,0.51,0.021301098
0,0.59,0,0.53,0.032705426
0,0.59,0,0.55,0.028643804
0,0.59,0,0.57,0.023091042
0,0.59,0,0.59,0.038098063
0,0.59,0,0.6,0.02438533
0,0.59,0,0.63,0.020793514
0,0.59,0,0.66,0.01696527
0,0.59,0.01,0.5,0.047464598
0,0.59,0.01,0.51,0.03742643
0,0.59,0.01,0.53,0.03819777
0,0.59,0.01,0.54,0.01979469
0,0.59,0.01,0.56,0.03682515
0,0.59,0.01,0.58,0.04552029
0,0.59,0.01,0.59,0.015562737
0,0.59,0.01,0.6,0.038027484
0,0.59,0.01,0.61,0.031665504
0,0.59,0.01,0.63,0.013673089
0,0.59,0.01,0.64,0.029301578
0,0.59,0.02,0.46,0.03752231
0,0.59,0.02,0.54,0.011091297
0,0.59,0.02,0.57,0.019888071
0,0.59,0.02,0.58,0.024248742
0,0.59,0.02,0.59,0.022283379
0,0.59,0.02,0.6,0.021565506
0,0.59,0.02,0.61,0.031770073
0,0.59,0.02,0.62,0.04125783
0,0.59,0.02,0.63,0.02300551
0,0.59,0.02,0.67,0.017017616
0,0.59,0.03,0.54,0.03707588
0,0.59,0.03,0.56,0.03265133
0,0.59,0.03,0.58,0.03162579
0,0.59,0.03,0.59,0.042803127
0,0.59,0.03,0.6,0.028999427
0,0.59,0.03,0.61,0.032400377
0,0.59,0.03,0.62,0.01647188
0,0.59,0.03,0.63,0.02052254
0,0.59,0.03,0.64,0.036963988
0,0.59,0.04,0.47,0.042440336
0,0.59,0.04,0.55,0.03305033
0,0.59,0.04,0.56,0.027123578
0,0.59,0.04,0.57,0.049466178
0,0.59,0.04,0.58,0.043149665
0,0.59,0.04,0.59,0.029434571
0,0.59,0.04,0.64,0.041749027
0,0.59,0.04,0.67,0.037319023
0,0.59,0.04,0.71,0.038494453
0,0.59,0.05,0.54,0.036320835
0,0.59,0.05,0.56,0.028025225
0,0.59,0.05,0.57,0.03874404
0,0.59,0.05,0.6,0.03387549
0,0.59,0.05,0.61,0.03367992
0,0.59,0.05,0.63,0.022312405
0,0.59,0.06,0.53,0.032178495
0,0.59,0.06,0.58,0.03731288
0,0.59,0.06,0.59,0.047331896
0,0.59,0.06,0.64,0.043241657
0,0.59,0.07,0.53,0.03782039
0,0.6,0,0.49,0.045036048
0,0.6,0,0.5,0.029120663
0,0.6,0,0.54,0.025811018
0,0.6,0,0.57,0.03854359
0,0.6,0,0.58,0.042298917
0,0.6,0,0.59,0.01672441
0,0.6,0,0.6,0.02010109
0,0.6,0,0.61,0.031934246
0,0.6,0,0.62,0.046717227
0,0.6,0,0.63,0.025392763
0,0.6,0,0.64,0.039388794
0,0.6,0,0.67,0.030262263
0,0.6,0,0.78,0.040222023
0,0.6,0.01,0.45,0.040814597
0,0.6,0.01,0.52,0.019797476
0,0.6,0.01,0.53,0.018986898
0,0.6,0.01,0.55,0.02521017
0,0.6,0.01,0.57,0.04145696
0,0.6,0.01,0.58,0.021701442
0,0.6,0.01,0.6,0.016188493
0,0.6,0.01,0.61,0.015372349
0,0.6,0.01,0.62,0.020914726
0,0.6,0.01,0.63,0.040562104
0,0.6,0.01,0.65,0.028003661
0,0.6,0.01,0.71,0.045688327
0,0.6,0.02,0.48,0.032599736
0,0.6,0.02,0.54,0.04055
0,0.6,0.02,0.55,0.023936575
0,0.6,0.02,0.56,0.029998124
0,0.6,0.02,0.58,0.039562825
0,0.6,0.02,0.59,0.013539129
0,0.6,0.02,0.6,0.034638908
0,0.6,0.02,0.61,0.017892472
0,0.6,0.02,0.62,0.045111217
0,0.6,0.02,0.63,0.046098053
0,0.6,0.02,0.64,0.023684608
0,0.6,0.02,0.66,0.027383456
0,0.6,0.02,0.69,0.02734748
0,0.6,0.02,0.71,0.022415359
0,0.6,0.03,0.51,0.048011195
0,0.6,0.03,0.53,0.04994582
0,0.6,0.03,0.54,0.03088332
0,0.6,0.03,0.55,0.013912016
0,0.6,0.03,0.56,0.03789612
0,0.6,0.03,0.57,0.032474663
0,0.6,0.03,0.58,0.035114415
0,0.6,0.03,0.59,0.032345895
0,0.6,0.03,0.62,0.047047175
0,0.6,0.03,0.63,0.023626536
0,0.6,0.03,0.66,0.021713868
0,0.6,0.03,0.69,0.009911521
0,0.6,0.04,0.52,0.02549273
0,0.6,0.04,0.53,0.041897856
0,0.6,0.04,0.54,0.038556144
0,0.6,0.04,0.56,0.017024094
0,0.6,0.04,0.57,0.025436988
0,0.6,0.04,0.58,0.043262906
0,0.6,0.04,0.59,0.045951586
0,0.6,0.04,0.6,0.03616583
0,0.6,0.04,0.61,0.043024477
0,0.6,0.04,0.62,0.049428415
0,0.6,0.04,0.63,0.04229186
0,0.6,0.04,0.64,0.049723502
0,0.6,0.05,0.47,0.048404485
0,0.6,0.05,0.55,0.0484637
0,0.6,0.05,0.58,0.043320283
0,0.6,0.05,0.59,0.017390903
0,0.6,0.05,0.6,0.047237497
0,0.6,0.05,0.61,0.03179031
0,0.6,0.05,0.64,0.04766828
0,0.6,0.05,0.75,0.046127867
0,0.6,0.06,0.55,0.04547109
0,0.6,0.06,0.63,0.035059996
0,0.61,0,0.49,0.03607247
0,0.61,0,0.51,0.03737076
0,0.61,0,0.56,0.041452523
0,0.61,0,0.58,0.012046563
0,0.61,0,0.59,0.023292324
0,0.61,0,0.6,0.04112576
0,0.61,0,0.62,0.009986847
0,0.61,0,0.64,0.04578963
0,0.61,0,0.65,0.042526033
0,0.61,0,0.69,0.03526244
0,0.61,0,0.7,0.03267472
0,0.61,0,0.74,0.035402052
0,0.61,0.01,0.46,0.041884966
0,0.61,0.01,0.53,0.02596765
0,0.61,0.01,0.54,0.015679473
0,0.61,0.01,0.55,0.039166663
0,0.61,0.01,0.56,0.035213917
0,0.61,0.01,0.57,0.033226434
0,0.61,0.01,0.58,0.037408005
0,0.61,0.01,0.59,0.031036837
0,0.61,0.01,0.6,0.025228173
0,0.61,0.01,0.62,0.01694895
0,0.61,0.01,0.67,0.039060663
0,0.61,0.02,0.49,0.021074355
0,0.61,0.02,0.5,0.034631383
0,0.61,0.02,0.51,0.027884595
0,0.61,0.02,0.52,0.022109294
